datadate,permno,ticker,comnam,ret_fwd_1
2014-12-31,25778,CA,C A INC,-0.004926
2014-12-31,88845,AET,AETNA INC NEW,0.036474
2014-12-31,13567,ADT,A D T CORP,-0.044714
2014-12-31,28484,HES,HESS CORP,-0.085749
2014-12-31,52038,SYY,SYSCO CORP,-0.013102
2014-12-31,39490,APA,APACHE CORP,0.002394
2014-12-31,28345,MUR,MURPHY OIL CORP,-0.111045
2014-12-31,46674,GPC,GENUINE PARTS CO,-0.127897
2014-12-31,73139,SYK,STRYKER CORP,-0.034772
2014-12-31,92988,CFN,CAREFUSION CORP,-0.000674
2014-12-31,60206,SNA,SNAP ON INC,-0.029472
2014-12-31,32707,HP,HELMERICH & PAYNE INC,-0.116583
2014-12-31,75825,EOG,EOG RESOURCES INC,-0.031199
2014-12-31,82686,CTXS,CITRIX SYSTEMS INC,-0.07116
2014-12-31,27828,HPQ,HEWLETT PACKARD CO,-0.099676
2014-12-31,53613,MU,MICRON TECHNOLOGY INC,-0.164096
2014-12-31,52329,JEC,JACOBS ENGINEERING GROUP INC,-0.14746
2014-12-31,93159,ESV,E N S C O PLC NEW,-0.063773
2014-12-31,93002,AVGO,AVAGO TECHNOLOGIES LTD,0.022766
2014-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,-0.076318
2014-12-31,92157,TEL,T E CONNECTIVITY LTD,0.049644
2014-12-31,23660,CTAS,CINTAS CORP,0.003315
2014-12-31,77730,TSN,TYSON FOODS INC,-0.026191
2014-12-31,92156,COV,COVIDIEN PLC,
2014-12-31,75034,BHI,BAKER HUGHES INC,0.034243
2014-12-31,89641,STX,SEAGATE TECHNOLOGY PLC,-0.151278
2014-12-31,23887,FTR,FRONTIER COMMUNICATIONS CORP,0.006747
2014-12-31,89071,ACN,ACCENTURE PLC IRELAND,-0.05912
2014-12-31,88837,GRMN,GARMIN LTD,-0.008896
2014-12-31,79265,FLIR,FLIR SYSTEMS INC,-0.065305
2014-12-31,86314,XL,X L GROUP PLC,0.003492
2014-12-31,43350,SWK,STANLEY BLACK & DECKER INC,-0.025291
2014-12-31,53866,FDO,FAMILY DOLLAR STORES INC,-0.039263
2014-12-31,85592,PLD,PROLOGIS INC,0.049036
2014-12-31,61399,LOW,LOWES COMPANIES INC,-0.011773
2014-12-31,76282,AN,AUTONATION INC DEL,-0.013077
2014-12-31,66093,T,A T & T INC,-0.005954
2014-12-31,82618,SNDK,SANDISK CORP,-0.22525
2014-12-31,85058,BXP,BOSTON PROPERTIES INC,0.078561
2014-12-31,34833,OXY,OCCIDENTAL PETROLEUM CORP,-0.007567
2014-12-31,75100,TIF,TIFFANY & CO NEW,-0.18922
2014-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,-0.041558
2014-12-31,86964,FFIV,F 5 NETWORKS INC,-0.144445
2014-12-31,10107,MSFT,MICROSOFT CORP,-0.130248
2014-12-31,79915,NFX,NEWFIELD EXPLORATION CO,0.098083
2014-12-31,82196,DNR,DENBURY RESOURCES INC,-0.151292
2014-12-31,85792,PWR,QUANTA SERVICES INC,-0.067277
2014-12-31,89105,JOY,JOY GLOBAL INC,-0.098452
2014-12-31,80711,AIV,APARTMENT INVESTMENT & MGMT CO,0.072948
2014-12-31,81774,FCX,FREEPORT MCMORAN INC,-0.267016
2014-12-31,92293,TDC,TERADATA CORP DE,0.020147
2014-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,0.094143
2014-12-31,87657,EW,EDWARDS LIFESCIENCES CORP,-0.015937
2014-12-31,48486,LRCX,LAM RESH CORP,-0.036552
2014-12-31,80399,MAC,MACERICH CO,0.031171
2014-12-31,91611,FSLR,FIRST SOLAR INC,-0.051015
2014-12-31,60628,FDX,FEDEX CORP,-0.026201
2014-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,0.058755
2014-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,0.090879
2014-12-31,82598,NTAP,NETAPP INC,-0.084077
2014-12-31,60097,MDT,MEDTRONIC INC,-0.01108
2014-12-31,75828,EA,ELECTRONIC ARTS INC,0.166862
2014-12-31,79547,EQR,EQUITY RESIDENTIAL,0.080317
2014-12-31,58683,LUV,SOUTHWEST AIRLINES CO,0.06758
2014-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,-0.083465
2014-12-31,79129,GGP,GENERAL GROWTH PPTYS INC NEW,0.072876
2014-12-31,90808,EXPE,EXPEDIA INC DE,0.006678
2014-12-31,22111,JNJ,JOHNSON & JOHNSON,-0.042364
2014-12-31,84032,NOV,NATIONAL OILWELL VARCO INC,-0.169388
2014-12-31,43553,VFC,V F CORP,-0.073832
2014-12-31,79057,ACE,ACE LTD NEW,-0.060237
2014-12-31,90537,NE,NOBLE CORP PLC,-0.021123
2014-12-31,11600,XRAY,DENTSPLY INTERNATIONAL INC NEW,-0.060916
2014-12-31,42585,SJM,SMUCKER J M CO,0.021489
2014-12-31,77661,DHI,D R HORTON INC,-0.030447
2014-12-31,13035,XYL,XYLEM INC,-0.104282
2014-12-31,52695,GWW,GRAINGER W W INC,-0.074738
2014-12-31,77129,KIM,KIMCO REALTY CORP,0.099841
2014-12-31,22293,GLW,CORNING INC,0.036633
2014-12-31,76226,CBS,C B S CORP NEW,-0.009577
2014-12-31,14541,CVX,CHEVRON CORP NEW,-0.086023
2014-12-31,46886,KLAC,K L A TENCOR CORP,-0.125853
2014-12-31,79237,RIG,TRANSOCEAN LTD,-0.110747
2014-12-31,25953,DOV,DOVER CORP,-0.023424
2014-12-31,59010,GPS,GAP INC,-0.016623
2014-12-31,75592,PCL,PLUM CREEK TIMBER CO INC,0.04043
2014-12-31,77281,WFM,WHOLE FOODS MARKET INC,0.035799
2014-12-31,27633,R,RYDER SYSTEMS INC,-0.108347
2014-12-31,75154,CCL,CARNIVAL CORP,-0.030223
2014-12-31,77605,BSX,BOSTON SCIENTIFIC CORP,0.117736
2014-12-31,78975,INTU,INTUIT INC,-0.055538
2014-12-31,52978,HAS,HASBRO INC,0.006547
2014-12-31,69796,STZ,CONSTELLATION BRANDS INC,0.125089
2014-12-31,77178,QCOM,QUALCOMM INC,-0.159693
2014-12-31,79588,GMCR,KEURIG GREEN MOUNTAIN INC,-0.072114
2014-12-31,87432,A,AGILENT TECHNOLOGIES INC,-0.074988
2014-12-31,42200,PKI,PERKINELMER INC,0.046879
2014-12-31,67598,HCP,H C P INC,0.074041
2014-12-31,70308,ARG,AIRGAS INC,-0.022052
2014-12-31,65947,HCN,HEALTH CARE REIT INC,0.082992
2014-12-31,90110,HSP,HOSPIRA INC,0.035592
2014-12-31,41355,PH,PARKER HANNIFIN CORP,-0.096859
2014-12-31,64653,PSA,PUBLIC STORAGE,0.086503
2014-12-31,79089,FOSL,FOSSIL GROUP INC,-0.11685
2014-12-31,79411,PETM,PETSMART INC,0.005043
2014-12-31,57817,JWN,NORDSTROM INC,-0.040181
2014-12-31,88661,COH,COACH INC,-0.009851
2014-12-31,14593,AAPL,APPLE INC,0.061424
2014-12-31,49680,DHR,DANAHER CORP,-0.038852
2014-12-31,75646,AGN,ALLERGAN INC,0.031375
2014-12-31,87055,COST,COSTCO WHOLESALE CORP NEW,0.008748
