datadate,permno,ticker,comnam,ret_fwd_1
2016-12-31,46674,GPC,GENUINE PARTS CO,0.012893
2016-12-31,85991,LVLT,LEVEL 3 COMMUNICATIONS INC,0.054604
2016-12-31,88837,GRMN,GARMIN LTD,-0.004525
2016-12-31,21207,NEM,NEWMONT MINING CORP,0.064466
2016-12-31,84032,NOV,NATIONAL OILWELL VARCO INC,0.009483
2016-12-31,52695,GWW,GRAINGER W W INC,0.087092
2016-12-31,86314,XL,X L GROUP LTD,0.00792
2016-12-31,92655,UNH,UNITEDHEALTH GROUP INC,0.012472
2016-12-31,16678,KR,KROGER CO,-0.016337
2016-12-31,85592,PLD,PROLOGIS INC,-0.075035
2016-12-31,91611,FSLR,FIRST SOLAR INC,-0.028446
2016-12-31,85265,SLG,S L GREEN REALTY CORP,0.012803
2016-12-31,52230,RHI,ROBERT HALF INTERNATIONAL INC,-0.03566
2016-12-31,77661,DHI,D R HORTON INC,0.094002
2016-12-31,78916,AGN,ALLERGAN PLC,0.041884
2016-12-31,85058,BXP,BOSTON PROPERTIES INC,0.040306
2016-12-31,89217,AAP,ADVANCE AUTO PARTS INC,-0.029255
2016-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,0.006717
2016-12-31,90386,MOS,MOSAIC CO NEW,0.069153
2016-12-31,14702,AMAT,APPLIED MATERIALS INC,0.060957
2016-12-31,77178,QCOM,QUALCOMM INC,-0.180921
2016-12-31,48486,LRCX,LAM RESH CORP,0.085952
2016-12-31,81045,O,REALTY INCOME CORP,0.040667
2016-12-31,69550,MYL,MYLAN N V,-0.003021
2016-12-31,89269,CNC,CENTENE CORP DEL,0.119225
2016-12-31,80711,AIV,APARTMENT INVESTMENT & MGMT CO,-0.030763
2016-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,-0.035669
2016-12-31,86580,NVDA,NVIDIA CORP,0.022459
2016-12-31,43553,VFC,V F CORP,-0.035452
2016-12-31,80399,MAC,MACERICH CO,-0.03075
2016-12-31,54148,PHM,PULTE GROUP INC,0.169894
2016-12-31,77496,MHK,MOHAWK INDUSTRIES INC,0.08053
2016-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,-0.022077
2016-12-31,88031,MNST,MONSTER BEVERAGE CORP NEW,-0.039642
2016-12-31,80183,MAA,MID AMERICA APT COMMUNITIES INC,-0.021846
2016-12-31,12369,GM,GENERAL MOTORS CO,0.050404
2016-12-31,22293,GLW,CORNING INC,0.091071
2016-12-31,12872,MPC,MARATHON PETROLEUM CORP,-0.0460799999999999
2016-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,0.033933
2016-12-31,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,0.0308379999999999
2016-12-31,25953,DOV,DOVER CORP,0.037235
2016-12-31,86964,FFIV,F 5 NETWORKS INC,-0.074267
2016-12-31,11618,FAST,FASTENAL CO,0.063883
2016-12-31,77730,TSN,TYSON FOODS INC,0.017596
2016-12-31,79547,EQR,EQUITY RESIDENTIAL,-0.05618
2016-12-31,92293,TDC,TERADATA CORP DE,0.080204
2016-12-31,16432,GT,GOODYEAR TIRE & RUBBER CO,0.052078
2016-12-31,45911,SWKS,SKYWORKS SOLUTIONS INC,0.232121
2016-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,0.140873
2016-12-31,86946,RAI,REYNOLDS AMERICAN INC,0.072584
2016-12-31,22103,EMR,EMERSON ELECTRIC CO,0.051797
2016-12-31,24643,ARNC,ARCONIC INC,0.2288339999999999
2016-12-31,39642,BDX,BECTON DICKINSON & CO,0.070515
2016-12-31,79129,GGP,GENERAL GROWTH PPTYS INC NEW,-0.006004
2016-12-31,28484,HES,HESS CORP,-0.130597
2016-12-31,83111,ALXN,ALEXION PHARMACEUTICALS INC,0.067683
2016-12-31,79057,CB,CHUBB LTD,-0.005168
2016-12-31,77129,KIM,KIMCO REALTY CORP,-0.0111309999999999
2016-12-31,82581,HSIC,SCHEIN HENRY INC,0.053321
2016-12-31,76226,CBS,C B S CORP NEW,0.013275
2016-12-31,52978,HAS,HASBRO INC,0.066832
2016-12-31,75154,CCL,CARNIVAL CORP,0.063373
2016-12-31,69796,STZ,CONSTELLATION BRANDS INC,-0.023556
2016-12-31,60628,FDX,FEDEX CORP,0.015228
2016-12-31,85269,VLO,VALERO ENERGY CORP NEW,-0.0378709999999999
2016-12-31,86158,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,-0.061796
2016-12-31,67598,HCP,H C P INC,0.019788
2016-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,-0.028629
2016-12-31,77274,GILD,GILEAD SCIENCES INC,0.01133
2016-12-31,65947,HCN,WELLTOWER INC,-0.0098129999999999
2016-12-31,23660,CTAS,CINTAS CORP,0.004359
2016-12-31,12558,KMI,KINDER MORGAN INC,0.084342
2016-12-31,60206,SNA,SNAP ON INC,0.059505
2016-12-31,64653,PSA,PUBLIC STORAGE,-0.038431
2016-12-31,82642,EL,LAUDER ESTEE COS INC,0.061307
2016-12-31,15069,MRO,MARATHON OIL CORP,-0.0327509999999999
2016-12-31,59300,UDR,U D R INC,-0.034254
2016-12-31,37584,BEN,FRANKLIN RESOURCES INC,0.0036419999999999
2016-12-31,10299,LLTC,LINEAR TECHNOLOGY CORP,0.01211
2016-12-31,58413,FRT,FEDERAL REALTY INVESTMENT TRUST,-0.0122219999999999
2016-12-31,10516,ADM,ARCHER DANIELS MIDLAND CO,-0.030849
2016-12-31,14541,CVX,CHEVRON CORP NEW,-0.054351
2016-12-31,49680,DHR,DANAHER CORP,0.077709
