datadate,permno,ticker,comnam,ret_fwd_1
2018-12-31,75154,CCL,CARNIVAL CORP,0.165851
2018-12-31,25785,F,FORD MOTOR CO DEL,0.167835
2018-12-31,45356,JCI,JOHNSON CONTROLS INTL PLC,0.136855
2018-12-31,52978,HAS,HASBRO INC,0.120238
2018-12-31,43350,SWK,STANLEY BLACK & DECKER INC,0.053855
2018-12-31,69796,STZ,CONSTELLATION BRANDS INC,0.0777409999999999
2018-12-31,67598,HCP,H C P INC,0.127152
2018-12-31,52695,GWW,GRAINGER W W INC,0.044047
2018-12-31,57817,JWN,NORDSTROM INC,-0.0063909999999999
2018-12-31,65947,WELL,WELLTOWER INC,0.11431
2018-12-31,36468,SHW,SHERWIN WILLIAMS CO,0.069216
2018-12-31,22293,GLW,CORNING INC,0.0988599999999999
2018-12-31,41080,CMI,CUMMINS INC,0.0986929999999999
2018-12-31,48486,LRCX,LAM RESH CORP,0.243255
2018-12-31,64653,PSA,PUBLIC STORAGE,0.047848
2018-12-31,11600,XRAY,DENTSPLY SIRONA INC,0.125285
2018-12-31,77182,PRGO,PERRIGO CO PLC,0.19661
2018-12-31,87055,COST,COSTCO WHOLESALE CORP NEW,0.051506
2018-12-31,40539,TJX,T J X COMPANIES INC NEW,0.1094329999999999
2018-12-31,59300,UDR,U D R INC,0.1102799999999999
2018-12-31,65541,COO,COOPER COMPANIES INC,0.093342
2018-12-31,34817,NUE,NUCOR CORP,0.179911
2018-12-31,52090,MKC,MCCORMICK & CO INC,-0.114137
2018-12-31,58413,FRT,FEDERAL REALTY INVESTMENT TRUST,0.1209939999999999
2018-12-31,76841,BIIB,BIOGEN INC,0.107098
2018-12-31,13688,PCG,P G & E CORP,0.1921
2018-12-31,25953,DOV,DOVER CORP,0.235814
2018-12-31,27887,BAX,BAXTER INTERNATIONAL INC,0.0992369999999999
2018-12-31,49680,DHR,DANAHER CORP,0.07354
2018-12-31,84032,NOV,NATIONAL OILWELL VARCO INC,0.144982
2018-12-31,86783,BKNG,BOOKING HOLDINGS INC,0.0619899999999999
2018-12-31,21207,NEM,NEWMONT MINING CORP,-0.017684
