datadate,permno,ticker,comnam,ret_fwd_1
2022-12-31,89641,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,0.284848
2022-12-31,88446,ILMN,ILLUMINA INC,0.0558469999999999
2022-12-31,89070,ZBH,ZIMMER BIOMET HOLDINGS INC,-0.004755
2022-12-31,18420,FOXA,FOX CORP,0.11405
2022-12-31,89071,ACN,ACCENTURE PLC IRELAND,0.0464549999999999
2022-12-31,89017,WTW,WILLIS TOWERS WATSON PUB LTD CO,0.035792
2022-12-31,49154,TGT,TARGET CORP,0.151492
2022-12-31,75828,EA,ELECTRONIC ARTS INC,0.0496999999999999
2022-12-31,88837,GRMN,GARMIN LTD,0.067905
2022-12-31,60986,NWL,NEWELL BRANDS INC,0.216683
2022-12-31,85592,PLD,PROLOGIS INC,0.143311
2022-12-31,22752,MRK,MERCK & CO INC NEW,-0.0354059999999999
2022-12-31,91937,TMUS,T MOBILE U S INC,0.063
2022-12-31,85058,BXP,BOSTON PROPERTIES INC,0.099489
2022-12-31,66384,WDC,WESTERN DIGITAL CORP,0.389527
2022-12-31,84767,ARE,ALEXANDRIA REAL EST EQUITIES INC,0.099953
2022-12-31,11618,FAST,FASTENAL CO,0.064759
2022-12-31,83443,BRK,BERKSHIRE HATHAWAY INC DEL,0.004982
2022-12-31,81045,O,REALTY INCOME CORP,0.069786
2022-12-31,87717,EXPD,EXPEDITORS INTERNATIONAL WA INC,0.037204
2022-12-31,11850,XOM,EXXON MOBIL CORP,0.048268
2022-12-31,80681,ESS,ESSEX PROPERTY TRUST INC,0.063271
2022-12-31,80381,AVB,AVALONBAY COMMUNITIES INC,0.095064
2022-12-31,80183,MAA,MID AMERICA APT COMMUNITIES INC,0.067396
2022-12-31,88031,MNST,MONSTER BEVERAGE CORP NEW,0.021616
2022-12-31,51369,TER,TERADYNE INC,0.160782
2022-12-31,92322,ULTA,ULTA BEAUTY INC,0.0921999999999999
2022-12-31,39917,WY,WEYERHAEUSER CO,0.1071449999999999
2022-12-31,80100,SPG,SIMON PROPERTY GROUP INC NEW,0.089963
2022-12-31,84788,AMZN,AMAZON COM INC,0.224238
2022-12-31,15408,KHC,KRAFT HEINZ CO,-0.0079219999999999
2022-12-31,60871,ADI,ANALOG DEVICES INC,0.041858
2022-12-31,79782,REG,REGENCY CENTERS CORP,0.06258
2022-12-31,40125,DXC,D X C TECHNOLOGY CO,0.080651
2022-12-31,52695,GWW,GRAINGER W W INC,0.056239
2022-12-31,42585,SJM,SMUCKER J M CO,-0.039219
2022-12-31,60097,MDT,MEDTRONIC PLC,0.0733139999999999
2022-12-31,64186,CI,CIGNA CORP NEW,-0.047775
2022-12-31,79547,EQR,EQUITY RESIDENTIAL,0.0753139999999999
2022-12-31,88873,GPN,GLOBAL PAYMENTS INC,0.131417
2022-12-31,14541,CVX,CHEVRON CORP NEW,-0.033975
2022-12-31,19393,BMY,BRISTOL MYERS SQUIBB CO,0.014151
2022-12-31,15579,TXN,TEXAS INSTRUMENTS INC,0.0765749999999999
2022-12-31,79452,CPT,CAMDEN PROPERTY TRUST,0.097769
2022-12-31,23473,CINF,CINCINNATI FINANCIAL CORP,0.101588
2022-12-31,87541,PKG,PACKAGING CORP AMERICA,0.1121279999999999
2022-12-31,37584,BEN,FRANKLIN RESOURCES INC,0.1792139999999999
2022-12-31,77274,GILD,GILEAD SCIENCES INC,-0.025748
2022-12-31,79145,RCL,ROYAL CARIBBEAN CRUISES LTD,0.3102769999999999
2022-12-31,87299,AKAM,AKAMAI TECHNOLOGIES INC,0.05166
2022-12-31,12369,GM,GENERAL MOTORS CO,0.165347
2022-12-31,65875,VZ,VERIZON COMMUNICATIONS INC,0.068137
2022-12-31,75912,PTC,P T C INC,0.120125
2022-12-31,79057,CB,CHUBB LTD,0.027733
2022-12-31,22111,JNJ,JOHNSON & JOHNSON,-0.078394
2022-12-31,77129,KIM,KIMCO REALTY CORP,0.056934
2022-12-31,90215,CRM,SALESFORCE INC,0.263338
2022-12-31,21936,PFE,PFIZER INC,-0.133672
2022-12-31,18428,DOW,DOW INC,0.174313
2022-12-31,76226,PARA,PARAMOUNT GLOBAL,0.368538
2022-12-31,78975,INTU,INTUIT INC,0.0844449999999999
2022-12-31,75034,BKR,BAKER HUGHES CO,0.071339
2022-12-31,75154,CCL,CARNIVAL CORP,0.338932
2022-12-31,80286,TSCO,TRACTOR SUPPLY CO NEW,0.009924
2022-12-31,10138,TROW,T ROWE PRICE GROUP INC,0.064444
2022-12-31,12558,KMI,KINDER MORGAN INC,0.024017
2022-12-31,52329,J,JACOBS SOLUTIONS INC,0.025483
2022-12-31,69796,STZ,CONSTELLATION BRANDS INC,-0.0044919999999999
2022-12-31,84761,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,0.083891
2022-12-31,67598,PEAK,HEALTHPEAK PROPERTIES INC,0.0926309999999999
2022-12-31,14702,AMAT,APPLIED MATERIALS INC,0.141396
2022-12-31,57665,NKE,NIKE INC,0.084698
2022-12-31,65402,AOS,SMITH A O CORP,0.18448
2022-12-31,65947,WELL,WELLTOWER INC,0.1412749999999999
2022-12-31,82515,POOL,POOL CORP,0.271961
